ID;TIPO_AZIENDA;RAGIONE_SOCIALE;COMUNE;PROVINCIA;STATO;INDIRIZZO;CAP;TELEFONO;EMAIL;SITO;N_DIPENDENTI;DATA_CONVENZIONE;INDIRIZZO;CODICE_ATECO;DESC_ATECO
140164;AZIENDA;VALUE TRANSFORMATION SERVICE;VERONA;VR;ITALIA;VIA DELLA MECCANICA 7;37100;;;;;20-05-2019;INFORMATICA;;
11519;AZIENDA;VECOMP SOFTWARE S.R.L.;VILLAFRANCA DI VERONA;VR;ITALIA;VIA MONTE BALDO 6;37069;0458600171;segreteriagenerale@vecompsoftware.it;www.vecompsoftware.it;26;;;;
16618;AZIENDA;VERONA CLIMB S.R.L.;VERONA;VR;ITALIA;VIA CA' DI MAZZE' FRAZ. PALAZZINA;37134;045582569;diego@kingrock.it;www.kingrock.it;;;;;
43057;AZIENDA;VERONA DENTAL MAGAZINE SRL;VERONA;VR;ITALIA;VIA PACINOTTI,17;37100;0458213279;vrdentalmagazine@gmail.com;;2;;;;
39064;ASSOCIAZIONE;ASSOCIAZIONE VERONA FABLAB;GREZZANA;VR;ITALIA;VIALE DEL LAVORO,2;37023;3440458663;scuola@veronafablab.it;www.veronafablab.it;3;08-01-2019;;94.99.20;Attività di organizzazioni che perseguono fini culturali, ricreativi e la coltivazione di hobby
2234;AZIENDA;VERONA LAMIERE S.P.A.;ZEVIO;VR;ITALIA;VIA G. PASCOLI, 46;37050;0458738311;stefano.capitanio@veronalamiere.it;;;;;;
136680;AZIENDA;VERONA REV SRL;VERONA;VR;ITALIA;VIA E.TORRICELLI 10/B;37135;045 506688;info@veronarevsrl.it;;1;02-05-2019;;71.20.21;Controllo di qualità e certificazione di prodotti, processi e sistemi
13695;AZIENDA;VERONA SALDATURA S.N.C.;VERONA;VR;ITALIA;VIA DELLA SCIENZA;37139;0458510133;info@veronasaldatura.it;www.veronasaldatura.it;;;;;
97831;AZIENDA;VERONESI HOLDING SPA;VERONA;VR;ITALIA;VIA VALPANTENA 18/G;37100;0458097718;silvia.nicodemo@veronesi.it;www.aiafood.com/it;77;03-04-2018;;10.91.00;Produzione di mangimi per l'alimentazione degli animali da allevamento
101962;AZIENDA;VESTINVOGA SRL;VALEGGIO SUL MINCIO;VR;ITALIA;VIA DEGLI IMPRENDITORI,67;37067;;amministrazione@vestinvoga.com;www.vestinvoga.com;18;;;14.13.1;Confezione in serie di abbigliamento esterno
113620;AZIENDA;VETRAUTO SRL;VERONA;VR;ITALIA;VIA  DEL PERLAR 35;37100;045505950;amministrazione@vetrauto.com;;29;;;45.31.01;Commercio all'ingrosso di parti e accessori di autoveicoli
110050;AZIENDA;VETRERIA BELLOMI SAS;VERONA;VR;ITALIA;VIA VALPANTENA 61/A;37142;045/550058;amministrazione@vetreriabellomi.it;;10;;;23.12;Lavorazione e trasformazione del vetro piano
15944;AZIENDA;VETRERIA DO.LA.KA. S.R.L.;VERONA;VR;ITALIA;VIA BINELUNGHE, 11;37100;0458511530;info@dolaka.it;;;;;;
2079;AZIENDA;VI.BE.MAC. S.P.A.;SAN GIOVANNI LUPATOTO;VR;ITALIA;VIA MONTE PASTELLO, 7/I;37057;0458778151;accounting@vbm-grp.com;;;23-05-2019;COSTRUZIONE DEL MEZZO;;
2190;AZIENDA;VICENTINI SPA;VERONA;VR;ITALIA;VIA GARDESANE 49;37139;0452085111;sara.modena@vicentini.it;http://www.vicentini.it/ita/;;20-05-2019;ELETTRONICA;;
38412;AZIENDA;VIERRE SISTEM SRL;SOMMACAMPAGNA;VR;ITALIA;VIA DELL'ARTIGIANATO;37066;0458581212;info@vierresistem.it;www.vierresistem.it;3;;;;
1921;AZIENDA;VIESSMANN S.R.L.;PESCANTINA;VR;ITALIA;VIA BALCONI/BRENNERO, 56;37026;0456768999;tina@viessmann.com;;;;;;
13510;AZIENDA;VIGNOLA IMPIANTI TECNOLOGICI S.R.L.;VERONA;VR;ITALIA;CORSO MILANO;37138;3482557960;vignolaenrico@gmail.com;;;;;;
47779;AZIENDA;VILLAFRUT SRL;OPPEANO;VR;ITALIA;VIA VILLAFONTANA  253;37050;0456998150;info@villafrut.it;www.villafrut.it;67;15-05-2019;;;
46955;AZIENDA;VIP MOTORCYCLES SRL;SOMMACAMPAGNA;VR;ITALIA;VIA DELL'AGRICOLTURA,3;37066;045510174;h-paradise@h-paradise.it;www.hd-verona.it;10;;;;
113648;AZIENDA;VIP SOLAR;VERONA;VR;ITALIA;VIA LEGNAGO 39;37100;0454725445;valentino@vipsolar.it;www.vipsolar.it;;24-06-2019;;;
116057;AZIENDA;VIRTUAL LAND SRL;VERONA;VR;ITALIA;VIA ARSENALE 58;37100;0458342964;;www.virtual-land.eu;;27-05-2019;INFORMATICA;63.11.19;Altre elaborazioni elettroniche di dati
51102;AZIENDA;VIVIANI SRL;PASTRENGO;VR;ITALIA;VIA TIONE 9,;37010;0456770334;ristorante@pescherieviviani.com;;;;;;COMMERCIO PRODOTTI ITTICI
139544;AZIENDA;VM RACING;VERONA;VR;ITALIA;VIA CIRO FERRARI 1;37100;3483681295;info@vmracing.it;www.vmracing.it;;20-05-2019;COSTRUZIONE DEL MEZZO;;
59561;AZIENDA;VOLLMER WERKE MASCHINENFABRIK;BIBERACH;;GERMANIA;VIA EHINGER 34;88400;+497351571724;s.moll@vollmer-group.com;www.vollmer-group.com;;;;;
16624;AZIENDA;VOLVO ITALIA S.P.A.;SOMMACAMPAGNA;VR;ITALIA;VIA DELLA TECNICA, 30;37066;0458979500;elena.gallarati@volvo.com;www.volvo.com;;;;;
139538;AZIENDA;VR FREDDO SRL;VERONA;VR;ITALIA;VIA CA' MAZZE' 11/13;37100;0458221104;veronafreddo@gmail.com;;;20-05-2019;LOGISTICA;52.01.1;
51461;AZIENDA;VUESSE S.R.L.;VERONA;VR;ITALIA;VIA E.TORRICELLI,15/B;37100;045581400;vuessesnc@vuessecassaforti.it;www.vuessecasseforti.it;9;09-10-2017;;;
64431;AZIENDA;VULCANIA SYSTEM SRL;VERONA;VR;ITALIA;VIA UGO ZANNONI 8;37100;045506015;amministrazione@vulcaniasystem.it;www.vulcaniasystem.it;3;;;6201;
109540;AZIENDA;VUORMAR PACKAGING SRL;GAZZO VERONESE;VR;ITALIA;VIA DON STURZO 13;37060;0442570037;info@vuormar.it;www.vuormar.it;13;;;28.29.10;Fabbricazione di bilance e di macchine automatiche per la vendita e la distribuzione (incluse parti 
50351;AZIENDA;W-T-S  SRL;POVEGLIANO VERONESE;VR;ITALIA;VIA ALDO MORO;37064;0456351426;info@w-t-s.it;;12;;;494100;AUTOTRASPRTI MERCI SU STRADA
2198;AZIENDA;WELLTECH SYSTEMS SRL;VERONA;VR;ITALIA;VIA DEL CAPITEL;37131;045977155;info@welltech.it;www.welltech.it;;;;;
48738;AZIENDA;WINTRADE SRL;VERONA;VR;ITALIA;C.SO S.ANASTASIA,11;37121;0458002116;amministrazione@wintrade.it;www.wintrade.it;15;;;6201;COMMERCIO
65181;AZIENDA;YASHI ITALIA SRL;PESCANTINA;VR;ITALIA;VIA FLEMING 2;37026;0456766909;financial@yashiweb.com;www.yashiweb.com;11;;;262000;
2311;AZIENDA;YUOR TRAINERS GROUP;VERONA;VR;ITALIA;VIA LARGO CALDERA, 11;37122;3403265054;stefanovecchi@ytgmail.com;http://www.yourtrainersgroup.it;;;;;
64826;AZIENDA;ZAMBONI TRANSERVICE SRL;VIGASIO;VR;ITALIA;VI A CIRIGHELLI,22;37068;0457363724;info@zambonitranservice.it;www.zambonitranservice.it;45;;;49.41.0;Trasporto di merci su strada
112578;AZIENDA;ZAMPINI GIUSEPPE SNC DI ZAMPINI CLAUDIO E F.LLI;PESCANTINA;VR;ITALIA;VIA ROMA 121;37026;0457151396;;;8;;;47.19.2;Commercio al dettaglio in esercizi non specializzati di computer, periferiche, attrezzature per le t
1891;AZIENDA;ZANINI IMPIANTI S.N.C.;VERONA;VR;ITALIA;VIA P. P. ARVEDI,1;37023;0458841061;amministrazione@zaniniimpianti.it;www.zaniniimpianti.it;;;;;
38356;AZIENDA;ZARA ITALIA SRL;MILANO;MI;ITALIA;LARGOCORSIA DEI SERVI,3;20122;028180081;ZaraHighSchool@it.inditex.com;www.zara.com/it;4330;;;47.59.2;Commercio al dettaglio di utensili per la casa, di cristallerie e vasellame
113141;AZIENDA;ZOPPI WEB SOLUTIONS;MONTEFORTE D'ALPONE;VR;ITALIA;V.LE EUROPA 21;37032;0452226226;info@zoppiwebsolutions.com;www.zoppiniwebsolutions.com;1;;;62.09.09;Altre attività dei servizi connessi alle tecnologie dell'informatica nca
2197;AZIENDA;ZUCCHELLI FORNI SPA;TREVENZUOLO;VR;ITALIA;VIA ARTIGIANA S.PIERINO;37060;0456680068;elena.isolani@zucchelliforni.net;http://www.zucchelliforni.it/;;;;;
13070;AZIENDA;ZUCCHETTI S.P.A.;VERONA;VR;ITALIA;SOLFERINO, 1;37135;0371 5941;maurizio.lugoboni@zucchetti.it;www.zucchetti.it;;;;;
102325;AZIENDA;ZWOLF SAS DI LAGO KATIA & C.;VERONA;VR;ITALIA;VIA BRUNORO DELLA SCALA  24;37134;0457117379;info@zwolf.it;www.zwolf.it;2;24-05-2019;ELETTRONICA;47.99.1;Commercio al dettaglio di prodotti vari, mediante l'intervento di un dimostratore o di un incaricato
